token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
玉,6,11,3.669724770642202,2.0423319717786854,1.6273927988635166
會,9,21,5.5045871559633035,3.8989974006683994,1.605589755294904
芳,4,5,2.4464831804281344,0.928332714444857,1.5181504659832774
容,4,5,2.4464831804281344,0.928332714444857,1.5181504659832774
元,3,2,1.834862385321101,0.37133308577794283,1.4635292995431581
罷,3,2,1.834862385321101,0.37133308577794283,1.4635292995431581
酬,3,2,1.834862385321101,0.37133308577794283,1.4635292995431581
署,3,2,1.834862385321101,0.37133308577794283,1.4635292995431581
群,4,6,2.4464831804281344,1.1139992573338284,1.332483923094306
稱,3,3,1.834862385321101,0.5569996286669142,1.2778627566541867
珍,3,3,1.834862385321101,0.5569996286669142,1.2778627566541867
密,3,3,1.834862385321101,0.5569996286669142,1.2778627566541867
形,3,3,1.834862385321101,0.5569996286669142,1.2778627566541867
難,5,10,3.058103975535168,1.856665428889714,1.2014385466454542
忘,5,10,3.058103975535168,1.856665428889714,1.2014385466454542
留,4,7,2.4464831804281344,1.2996658002227999,1.1468173802053345
在,4,7,2.4464831804281344,1.2996658002227999,1.1468173802053345
顏,3,4,1.834862385321101,0.7426661715558857,1.0921962137652153
彥,3,4,1.834862385321101,0.7426661715558857,1.0921962137652153
似,3,4,1.834862385321101,0.7426661715558857,1.0921962137652153
塵,3,4,1.834862385321101,0.7426661715558857,1.0921962137652153
飛,3,4,1.834862385321101,0.7426661715558857,1.0921962137652153
披,3,4,1.834862385321101,0.7426661715558857,1.0921962137652153
得,5,11,3.058103975535168,2.0423319717786854,1.0157720037564828
長,4,8,2.4464831804281344,1.4853323431117713,0.9611508373163631
當,4,8,2.4464831804281344,1.4853323431117713,0.9611508373163631
入,4,8,2.4464831804281344,1.4853323431117713,0.9611508373163631
圖,7,18,4.281345565749236,3.3419977720014855,0.9393477937477503
大,3,5,1.834862385321101,0.928332714444857,0.906529670876244
草,3,5,1.834862385321101,0.928332714444857,0.906529670876244
修,3,5,1.834862385321101,0.928332714444857,0.906529670876244
蒼,3,5,1.834862385321101,0.928332714444857,0.906529670876244
擬,3,5,1.834862385321101,0.928332714444857,0.906529670876244
際,3,5,1.834862385321101,0.928332714444857,0.906529670876244
最,3,5,1.834862385321101,0.928332714444857,0.906529670876244
紫,5,12,3.058103975535168,2.227998514667657,0.8301054608675114
天,7,19,4.281345565749236,3.527664314890457,0.7536812508587789
向,3,6,1.834862385321101,1.1139992573338284,0.7208631279872726
已,3,6,1.834862385321101,1.1139992573338284,0.7208631279872726
詩,3,6,1.834862385321101,1.1139992573338284,0.7208631279872726
常,3,6,1.834862385321101,1.1139992573338284,0.7208631279872726
列,3,6,1.834862385321101,1.1139992573338284,0.7208631279872726
殿,3,6,1.834862385321101,1.1139992573338284,0.7208631279872726
盛,3,6,1.834862385321101,1.1139992573338284,0.7208631279872726
邊,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
