token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
大,3,5,1.8773466833541927,0.9523809523809523,0.9249657309732404
紫,5,12,3.1289111389236544,2.285714285714286,0.8431968532093683
天,7,19,4.380475594493117,3.619047619047619,0.7614279754454976
詩,3,6,1.8773466833541927,1.142857142857143,0.7344895404970497
殿,3,6,1.8773466833541927,1.142857142857143,0.7344895404970497
盛,3,6,1.8773466833541927,1.142857142857143,0.7344895404970497
常,3,6,1.8773466833541927,1.142857142857143,0.7344895404970497
已,3,6,1.8773466833541927,1.142857142857143,0.7344895404970497
向,3,6,1.8773466833541927,1.142857142857143,0.7344895404970497
列,3,6,1.8773466833541927,1.142857142857143,0.7344895404970497
登,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
脩,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
勞,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
經,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
松,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
箇,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
設,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
孤,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
獨,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
晩,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
院,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
惟,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
居,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
拚,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
封,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
報,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
邊,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
載,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
趨,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
朋,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
象,2,3,1.2515644555694618,0.5714285714285715,0.6801358841408903
數,3,7,1.8773466833541927,1.3333333333333333,0.5440133500208595
尊,3,7,1.8773466833541927,1.3333333333333333,0.5440133500208595
位,2,4,1.2515644555694618,0.761904761904762,0.48965969366469986
陰,2,4,1.2515644555694618,0.761904761904762,0.48965969366469986
戒,2,4,1.2515644555694618,0.761904761904762,0.48965969366469986
偏,2,4,1.2515644555694618,0.761904761904762,0.48965969366469986
唯,2,4,1.2515644555694618,0.761904761904762,0.48965969366469986
動,2,4,1.2515644555694618,0.761904761904762,0.48965969366469986
結,2,4,1.2515644555694618,0.761904761904762,0.48965969366469986
幾,2,4,1.2515644555694618,0.761904761904762,0.48965969366469986
趁,2,4,1.2515644555694618,0.761904761904762,0.48965969366469986
靑,5,14,3.1289111389236544,2.6666666666666665,0.46224447225698784
日,15,47,9.386733416770964,8.952380952380953,0.4343524643900114
